ID,SMILES,mib_vol,LogP_Jchem,pKa_uncap
13907,c12c(cccc1C[C@H](N)C(=O)O)C=NC2,185.183,-1.547736012,1.905618502
13913,c12c(cccc1C[C@H](N)C(=O)O)N=CC2,185.183,-1.520118053,1.918947704
13921,c12c(cccc1C[C@H](N)C(=O)O)CC=N2,185.183,-1.519787456,1.919122718
13931,c12c(ccc(c1)C[C@H](N)C(=O)O)CN=C2,185.183,-1.547888567,1.904696902
13933,c12c(cc(cc1)C[C@@H](N)C(=O)O)CN=C2,185.183,-1.548892712,1.904530635
13963,c12c(ccc(c1)C[C@H](N)C(=O)O)N=CC2,185.183,-1.520092616,1.917997662
13967,c12c(cc(cc1)C[C@H](N)C(=O)O)N=CC2,185.183,-1.520089336,1.918321424
13997,c12c(cccc2)CN=C1C[C@@H](N)C(=O)O,185.183,-1.766821328,0.610659552
13999,c12c(cccc1)N=C(C2)C[C@H](N)C(=O)O,185.183,-1.135949317,1.920935088
14009,c12c(cccc1)[C@H](N)C(=C2)[C@@H](N)C(=O)O,183.852,-2.294785629,2.160157845
14011,c12c(cccc1)C(=C[C@@H]2N)[C@H](N)C(=O)O,183.852,-2.432885736,2.156325158
14029,c12c(cccc1N)CC(=C2)[C@H](N)C(=O)O,183.827,-1.848762611,1.471698085
14033,c12c(cccc1N)C=C(C2)[C@@H](N)C(=O)O,183.827,-1.847791264,1.443297612
14051,c12c(cccc1C(=CC2)[C@@H](N)C(=O)O)N,183.827,-1.792301392,1.41610357
14057,c12c(cccc1N)CC=C2[C@@H](N)C(=O)O,183.827,-1.79255388,1.446755665
14071,c12c(ccc(c1)N)CC(=C2)[C@H](N)C(=O)O,183.827,-1.850657501,1.446106089
14081,c12c(cc(cc1)N)CC(=C2)[C@@H](N)C(=O)O,183.827,-1.849882221,1.438829637
14083,c12c(ccc(c1)N)C(=CC2)[C@@H](N)C(=O)O,183.827,-1.793176996,1.411617576
14087,c12c(cc(cc1)N)C(=CC2)[C@H](N)C(=O)O,183.827,-1.79420055,1.420068259
14107,c12c(cccc2)CN/C/1=C/[C@H](N)C(=O)O,184.94,-2.081409801,1.486849278
14143,c12c(cccc2)NC/C/1=C\[C@H](N)C(=O)O,184.94,-1.858240146,1.454730964
14149,c12c(cccc1)N/C(=C\[C@@H](N)C(=O)O)/C2,184.94,-1.86418658,2.302293476
14153,c12c(cccc2)CC(=C1N)[C@H](N)C(=O)O,183.827,-2.406695316,2.054946984
14159,c12c(cccc1)C(=C(C2)N)[C@H](N)C(=O)O,183.827,-2.428827226,2.037658936
14173,c12c(cc(cc2)[C@H](N)C(=O)O)CNC1=C,185.255,-2.073674412,2.044977481
14177,c12c(ccc(c2)[C@H](N)C(=O)O)CNC1=C,185.255,-2.071422995,2.036901508
14197,c12c(cc(cc2)[C@@H](N)C(=O)O)NCC1=C,185.255,-1.732774471,1.365153662
14207,c12c(ccc(c2)[C@H](N)C(=O)O)NCC1=C,185.255,-1.733584367,1.365069019
14221,c12c(CNC1=C)c(ccc2)[C@@H](N)C(=O)O,185.255,-2.076059305,2.037179205
14243,c12c(NCC1=C)c(ccc2)[C@H](N)C(=O)O,185.255,-1.72194097,1.272586894
14249,c12c(cccc2[C@H](N)C(=O)O)CNC1=C,185.255,-2.075280072,1.992418178
14251,c12c(cccc2[C@@H](N)C(=O)O)NCC1=C,185.255,-1.733181732,1.375173675
14281,c12c(cc(cc1)[C@@H](N)C(=O)O)NC(=C)C2,185.255,-1.738966755,2.202033816
14293,c12c(ccc(c1)[C@@H](N)C(=O)O)NC(=C)C2,185.255,-1.7390534,2.212219802
14303,c12c(NC(=C)C2)c(ccc1)[C@H](N)C(=O)O,185.255,-1.733501019,2.192776646
14321,c12c(CC(=C)N2)c(ccc1)[C@@H](N)C(=O)O,185.255,-1.73874627,2.202789365
14323,c12c(cc(cc1)[C@@H](N)C(=O)O)[C@H](C=C2)N,183.852,-2.237662072,2.07595029
14327,c12c(ccc(c1)[C@H](N)C(=O)O)[C@H](C=C2)N,183.852,-2.236528482,2.082810714
14341,c12c([C@H](C=C2)N)c(ccc1)[C@H](N)C(=O)O,183.852,-2.248161102,2.066115485
14347,c12c(C=C[C@H]2N)c(ccc1)[C@@H](N)C(=O)O,183.852,-2.242447108,2.08654986
14369,c12c(cc(cc2)[C@@H](N)C(=O)O)CC=C1N,183.827,-2.154263105,2.081133415
14387,c12c(ccc(c2)[C@H](N)C(=O)O)CC=C1N,183.827,-2.153179191,2.0756705
14389,c12c(CC=C1N)c(ccc2)[C@H](N)C(=O)O,183.827,-2.153867551,2.076831513
14401,c12c(cccc2[C@@H](N)C(=O)O)CC=C1N,183.827,-2.15210487,2.05242302
14407,c12c(cc(cc1)[C@H](N)C(=O)O)CC(=C2)N,183.827,-2.258531717,2.098808036
14411,c12c(ccc(c1)[C@H](N)C(=O)O)CC(=C2)N,183.827,-2.258223052,2.100122347
14419,c12c(CC(=C2)N)c(ccc1)[C@@H](N)C(=O)O,183.827,-2.25638082,2.094887674
14423,c12c(C=C(C2)N)c(ccc1)[C@@H](N)C(=O)O,183.827,-2.256150269,2.099115007
14431,c12c(cc(cc1N)[C@@H](N)C(=O)O)CC=C2,183.827,-1.579184406,1.37718981
14437,c12c(ccc(c1N)[C@H](N)C(=O)O)CC=C2,183.827,-1.569417181,1.301912749
14447,c12c(ccc(c1CC=C2)[C@H](N)C(=O)O)N,183.827,-1.580965903,1.37765621
14449,c12c(cc(cc1N)[C@@H](N)C(=O)O)C=CC2,183.827,-1.575175867,1.346360185
14461,c12c(ccc(c1N)[C@H](N)C(=O)O)C=CC2,183.827,-1.568583984,1.160779246
14479,c12c(ccc(c1C=CC2)[C@H](N)C(=O)O)N,183.827,-1.576517823,1.355170706
14489,c12c(cc(c(c1)N)[C@@H](N)C(=O)O)CC=C2,183.827,-1.569736425,1.307831816
14503,c12c(cc(N)c(c1)[C@@H](N)C(=O)O)CC=C2,183.827,-1.569723249,1.29877537
14519,c12c(CC=C2)c(cc(c1)N)[C@@H](N)C(=O)O,183.827,-1.581164551,1.355393154
14533,c12c(CC=C2)c(c(cc1)N)[C@H](N)C(=O)O,183.827,-1.56929206,1.299814527
14537,c12c(C=CC2)c(cc(c1)N)[C@H](N)C(=O)O,183.827,-1.581766197,1.355510169
14543,c12c(C=CC2)c(c(cc1)N)[C@@H](N)C(=O)O,183.827,-1.56874909,1.318702233
14549,c1(ccc(cc1)[C@H](N)C(=O)O)/C=C\C=N,188.876,-1.897555674,1.849207057
14551,c12c(cccc2)C=N/C/1=C\[C@H](N)C(=O)O,178.997,-1.695631013,1.609639511
14557,c12c(cccc2)N=C/C/1=C\[C@@H](N)C(=O)O,178.997,-1.348357014,1.535587767
14561,c12c(cccc2)N=C(C1=C)[C@@H](N)C(=O)O,179.311,-0.47103427,1.771283711
14563,c12c(cccc2)C(=NC1=C)[C@@H](N)C(=O)O,179.311,-1.47853909,1.440743149
14591,c12c(cc(cc2)[C@H](N)C(=O)O)C=NC1=C,179.311,-1.775835298,1.615369146
14593,c12c(ccc(c2)[C@@H](N)C(=O)O)C=NC1=C,179.311,-1.776815908,1.615740518
14621,c12c(cc(cc2)[C@H](N)C(=O)O)N=CC1=C,179.311,-1.229271211,1.683200074
14627,c12c(ccc(c2)[C@@H](N)C(=O)O)N=CC1=C,179.311,-1.228730221,1.672093215
14629,c12c(C=NC1=C)c(ccc2)[C@H](N)C(=O)O,179.311,-1.63943349,1.595429151
14633,c12c(N=CC1=C)c(ccc2)[C@H](N)C(=O)O,179.311,-1.229766682,1.629510495
14639,c12c(cccc2[C@@H](N)C(=O)O)C=NC1=C,179.311,-1.641389315,1.598781637
14653,c12c(cccc2[C@@H](N)C(=O)O)N=CC1=C,179.311,-1.23061484,1.613724049
14657,c1(c(cc(cc1)[C@H](N)C(=O)O)NC)C,184.686,-1.490769917,2.429443772
14669,c1(c(ccc(c1)[C@H](N)C(=O)O)NC)C,184.686,-1.491241522,2.45935057
14683,c1(c(NC)c(ccc1)[C@@H](N)C(=O)O)C,184.686,-1.477239633,2.19356868
14699,c1(c(C)c(ccc1)[C@@H](N)C(=O)O)NC,184.686,-1.490981404,2.444531264
14713,c1(cc(cc(c1)[C@@H](N)C(=O)O)NC)C,184.686,-1.491306102,2.434572139
14717,c1(cc(NC)c(cc1)[C@H](N)C(=O)O)C,184.686,-1.479197997,1.559761027
14723,c1(ccc(NC)c(c1)[C@H](N)C(=O)O)C,184.686,-1.477939726,2.288084983
14731,c1(cc(C)c(cc1)[C@@H](N)C(=O)O)NC,184.686,-1.491765752,2.467225096
14737,c1(ccc(C)c(c1)[C@@H](N)C(=O)O)NC,184.686,-1.492700672,2.437715453
14741,c1(cccc(NC)c1[C@@H](N)C(=O)O)C,184.686,-1.478487708,1.565866462
14747,c1(c(cc(cc1)[C@@H](N)C(=O)O)C)CN,183.813,-2.071714523,2.348012861
14753,c1(c(ccc(c1)[C@H](N)C(=O)O)C)CN,183.813,-2.06783431,2.341755284
14759,c1(c(cc(cc1)[C@@H](N)C(=O)O)N)CC,183.813,-1.348672723,1.582462063
14767,c1(c(ccc(c1)[C@H](N)C(=O)O)N)CC,183.813,-1.344663733,2.393031441
14771,c1(c(C)c(ccc1)[C@@H](N)C(=O)O)CN,183.813,-2.065375651,2.348756856
14779,c1(c(N)c(ccc1)[C@H](N)C(=O)O)CC,183.813,-1.334722338,1.508193719
14783,c1(c(CN)c(ccc1)[C@@H](N)C(=O)O)C,183.813,-2.063000911,2.329919506
14797,c1(c(CC)c(ccc1)[C@H](N)C(=O)O)N,183.813,-1.34892832,1.588822667
14813,c1(cc(cc(c1)[C@H](N)C(=O)O)C)CN,183.813,-2.063602991,2.339292108
14821,c1(cc(cc(c1)[C@@H](N)C(=O)O)N)CC,183.813,-1.350489422,1.566569933
14827,c1(cc(C)c(cc1)[C@H](N)C(=O)O)CN,183.813,-2.064346316,2.351364498
14831,c1(cc(N)c(cc1)[C@H](N)C(=O)O)CC,183.813,-1.335628403,1.539601806
14843,c1(ccc(C)c(c1)[C@@H](N)C(=O)O)CN,183.813,-2.060892436,2.345092935
14851,c1(ccc(N)c(c1)[C@@H](N)C(=O)O)CC,183.813,-1.336178577,1.54331715
14867,c1(cc(CN)c(cc1)[C@H](N)C(=O)O)C,183.813,-2.057610603,2.326271213
14869,c1(ccc(CN)c(c1)[C@@H](N)C(=O)O)C,183.813,-2.057996249,2.326241895
14879,c1(cc(CC)c(cc1)[C@H](N)C(=O)O)N,183.813,-1.352403234,1.569519691
14887,c1(ccc(CC)c(c1)[C@H](N)C(=O)O)N,183.813,-1.348849786,2.376080206
14891,c1(cccc(C)c1[C@@H](N)C(=O)O)CN,183.813,-2.055638478,2.333580743
14897,c1(cccc(N)c1[C@H](N)C(=O)O)CC,183.813,-1.334812668,1.546562205
14923,c1(c(cc(cc1N)[C@H](N)C(=O)O)C)C,183.572,-1.276379105,2.410851781
14929,c1(c(ccc(c1N)[C@@H](N)C(=O)O)C)C,183.572,-1.265879825,1.588547919
14939,c1(c(ccc(c1C)[C@@H](N)C(=O)O)N)C,183.572,-1.278218555,2.454629142
14947,c1(c(cc(cc1C)[C@@H](N)C(=O)O)C)N,183.572,-1.275152993,2.437302172
14951,c1(c(ccc(c1C)[C@@H](N)C(=O)O)C)N,183.572,-1.274040022,2.410785878
14957,c1(c(cc(c(c1)N)[C@@H](N)C(=O)O)C)C,183.572,-1.268293196,1.601962016
14969,c1(c(cc(c(c1)C)[C@@H](N)C(=O)O)N)C,183.572,-1.278175959,2.420313542
14983,c1(c(cc(C)c(c1)[C@@H](N)C(=O)O)N)C,183.572,-1.277973487,2.451010904
15013,c1(c(C)c(cc(c1)N)[C@@H](N)C(=O)O)C,183.572,-1.279417732,2.426448521
15017,c1(c(C)c(c(cc1)N)[C@@H](N)C(=O)O)C,183.572,-1.267635403,1.608074998
15031,c1(c(N)c(cc(c1)C)[C@@H](N)C(=O)O)C,183.572,-1.26527702,2.208662365
15053,c1(c(N)c(c(cc1)C)[C@H](N)C(=O)O)C,183.572,-1.265139872,1.590396226
15061,c1(c(C)c(cc(c1)C)[C@@H](N)C(=O)O)N,183.572,-1.27627727,2.424638235
15073,c1(c(C)c(c(cc1)C)[C@@H](N)C(=O)O)N,183.572,-1.278389388,2.437962326
15077,c1(cc(C)c(c(c1)N)[C@H](N)C(=O)O)C,183.572,-1.266679681,1.609061645
15083,c1(cc(C)c(c(c1)C)[C@@H](N)C(=O)O)N,183.572,-1.279403541,2.469384169
15091,c1(ccc(cc1)[C@@H](N)C(=O)O)CNC,184.926,-2.296886051,2.29915698
15101,c1(cccc(c1)[C@H](N)C(=O)O)CNC,184.926,-2.294154843,2.29590566
15107,c1(ccccc1[C@H](N)C(=O)O)CNC,184.926,-2.288702666,2.289581194
15121,c1(ccc(cc1)[C@H](N)C(=O)O)N(C)C,185.067,-1.370963025,2.375627339
15131,c1(cccc(c1)[C@H](N)C(=O)O)N(C)C,185.067,-1.370468083,2.35160346
15137,c1(ccccc1[C@@H](N)C(=O)O)N(C)C,185.067,-1.356399571,2.199132237
15139,c1(ccccc1)N[C@H](C)[C@@H](N)C(=O)O,184.952,-1.506517788,1.591483279
15149,c1(ccccc1)[C@@H](NC)[C@@H](N)C(=O)O,184.952,-1.944815974,1.872473826
15161,c1(ccccc1)C[C@H](N)[C@@H](N)C(=O)O,184.079,-1.95316914,2.177636945
15173,c1(ccccc1)[C@H](CN)[C@@H](N)C(=O)O,184.079,-2.43022631,2.484833036
15187,c1(c(cccc1)[C@@H](N)[C@H](N)C(=O)O)C,183.838,-1.737706042,2.171137216
15193,c1(c(cccc1)[C@@H](C)[C@@H](N)C(=O)O)N,183.838,-1.650509578,1.662223718
15199,c1(cc(ccc1)[C@@H](N)[C@H](N)C(=O)O)C,183.838,-1.736925584,2.167644947
15217,c1(ccc(cc1)[C@@H](N)[C@@H](N)C(=O)O)C,183.838,-1.736877524,2.166614269
15227,c1(cc(ccc1)[C@@H](C)[C@@H](N)C(=O)O)N,183.838,-1.655064843,1.664140465
15233,c1(ccc(cc1)[C@@H](C)[C@@H](N)C(=O)O)N,183.838,-1.655368309,1.66310681
15241,c1(ccccc1)CNC[C@@H](N)C(=O)O,185.167,-1.99968051,1.887370268
15259,c1(ccccc1)NCC[C@@H](N)C(=O)O,185.167,-1.865547128,2.547704643
15263,c1(c(cccc1)NC[C@H](N)C(=O)O)C,184.926,-1.408373461,2.051077526
15269,c1(c(cccc1)C[C@@H](N)C(=O)O)NC,184.926,-1.715186393,1.666041371
15271,c1(cc(ccc1)NC[C@H](N)C(=O)O)C,184.926,-1.409565746,1.646391048
15277,c1(ccc(cc1)NC[C@H](N)C(=O)O)C,184.926,-1.408993819,2.176735457
15287,c1(cc(ccc1)C[C@H](N)C(=O)O)NC,184.926,-1.714135586,2.570496337
15289,c1(ccc(cc1)C[C@H](N)C(=O)O)NC,184.926,-1.714137185,2.571127997
15299,c1(c(cccc1)N)CC[C@H](N)C(=O)O,184.053,-1.57155635,1.672544375
15307,c1(c(cccc1)C[C@@H](N)C(=O)O)CN,184.053,-2.408234521,2.45156582
15313,c1(cc(ccc1)N)CC[C@H](N)C(=O)O,184.053,-1.576708611,1.675047866
15319,c1(cc(ccc1)C[C@H](N)C(=O)O)CN,184.053,-2.41995479,2.452127291
15329,c1(ccc(cc1)N)CC[C@@H](N)C(=O)O,184.053,-1.577428962,1.675118932
15331,c1(ccc(cc1)C[C@H](N)C(=O)O)CN,184.053,-2.424391223,2.452492766
15349,c1(ccccc1)[C@H](N)C[C@@H](N)C(=O)O,184.079,-2.280919471,2.465526319
15359,c1(c(cccc1C[C@H](N)C(=O)O)N)C,183.813,-1.501374196,2.570762509
15361,c1(c(cccc1C[C@H](N)C(=O)O)C)N,183.813,-1.501624557,1.721701797
15373,c1(c(cccc1N)C)C[C@@H](N)C(=O)O,183.813,-1.502875741,1.709399415
15377,c1(c(ccc(c1)C[C@@H](N)C(=O)O)N)C,183.813,-1.501336757,2.569732578
15383,c1(c(cc(cc1)C[C@@H](N)C(=O)O)N)C,183.813,-1.501351652,2.566874616
15391,c1(c(ccc(c1)N)C[C@@H](N)C(=O)O)C,183.813,-1.510787702,1.708171624
15401,c1(c(cc(cc1)N)C[C@@H](N)C(=O)O)C,183.813,-1.502646021,2.567757008
15413,c1(c(ccc(c1)C)C[C@H](N)C(=O)O)N,183.813,-1.502835795,1.70686306
15427,c1(c(cc(cc1)C)C[C@H](N)C(=O)O)N,183.813,-1.503535569,1.703378177
15439,c1(cc(cc(c1)C[C@H](N)C(=O)O)N)C,183.813,-1.510323306,1.707826356
15443,c1(ccccc1)N(C)C[C@H](N)C(=O)O,185.308,-1.286715707,1.404174305
15451,c1(ccccc1)[C@](C)(N)[C@H](N)C(=O)O,183.514,-1.965108603,2.127402783
15461,c1(ccc(cc1)[C@@H](N)C(=O)O)CCN,184.053,-2.252613892,2.391656729
15467,c1(cccc(c1)[C@@H](N)C(=O)O)CCN,184.053,-2.250579793,2.390694634
15473,c1(ccccc1[C@H](N)C(=O)O)CCN,184.053,-2.239436561,2.390582206
15493,c12c(cccc1)N[C@H](C2)[C@H](N)C(=O)O,174.351,-1.823182873,1.174497516
15497,c12c(cccc1)[C@@H](NC2)[C@H](N)C(=O)O,174.351,-2.153916527,1.675428757
15511,c12c(cccc1)[C@H](CN2)[C@H](N)C(=O)O,174.351,-2.223654532,2.268202308
15527,c1(c(cccc1)N)/C=C/[C@H](N)C(=O)O,177.867,-1.698086087,1.548316529
15541,c1(cc(ccc1)N)/C=C/[C@H](N)C(=O)O,177.867,-1.700467133,1.520329796
15551,c1(ccc(cc1)N)/C=C/[C@@H](N)C(=O)O,177.867,-1.69998465,1.512628327
15559,c1(c(cccc1)C(=C)[C@H](N)C(=O)O)N,178.181,-1.784156873,1.524804133
15569,c1(cc(ccc1)C(=C)[C@@H](N)C(=O)O)N,178.181,-1.7862984,1.495507375
15581,c1(ccc(cc1)C(=C)[C@@H](N)C(=O)O)N,178.181,-1.785533672,1.486696724
15583,c1(c(cc(cc1)[C@H](N)C(=O)O)N)C=C,178.181,-1.571221162,1.45070306
15601,c1(c(ccc(c1)[C@H](N)C(=O)O)N)C=C,178.181,-1.571889142,1.450163543
15607,c1(c(N)c(ccc1)[C@@H](N)C(=O)O)C=C,178.181,-1.558696775,1.3901233
15619,c1(c(C=C)c(ccc1)[C@@H](N)C(=O)O)N,178.181,-1.572041798,1.46068705
15629,c1(cc(cc(c1)[C@@H](N)C(=O)O)N)C=C,178.181,-1.571863793,1.425498096
15641,c1(cc(N)c(cc1)[C@@H](N)C(=O)O)C=C,178.181,-1.559266755,1.381673099
15643,c1(ccc(N)c(c1)[C@@H](N)C(=O)O)C=C,178.181,-1.559157249,1.379524678
15647,c1(cc(C=C)c(cc1)[C@H](N)C(=O)O)N,178.181,-1.57319738,1.431221056
15649,c1(ccc(C=C)c(c1)[C@@H](N)C(=O)O)N,178.181,-1.572856908,1.426476407
15661,c1(cccc(N)c1[C@H](N)C(=O)O)C=C,178.181,-1.557796134,1.392879612
15667,c1(C(=C)N)ccc(cc1)[C@@H](N)C(=O)O,178.181,-2.153190886,2.212894473
15671,c1(C(=C)N)cccc(c1)[C@@H](N)C(=O)O,178.181,-2.151175673,2.2076031
15679,c1(C(=C)N)ccccc1[C@H](N)C(=O)O,178.181,-2.147449824,2.183883904
15683,c12c(cc(cc1)[C@@H](N)C(=O)O)CNC2,174.325,-2.586602423,2.050781789
15727,c12c(cc(cc1)[C@H](N)C(=O)O)NCC2,174.325,-1.965315841,2.232831094
15731,c12c(ccc(c1)[C@H](N)C(=O)O)NCC2,174.325,-1.966292668,2.262052561
15733,c12c(CNC2)c(ccc1)[C@@H](N)C(=O)O,174.325,-2.596259045,2.048358119
15737,c12c(NCC2)c(ccc1)[C@@H](N)C(=O)O,174.325,-1.955188587,2.041339493
15739,c12c(CCN2)c(ccc1)[C@H](N)C(=O)O,174.325,-1.965448798,2.248136445
15749,c1(ccc(cc1)[C@H](N)C(=O)O)CC=N,178.261,-2.418877515,2.002331485
15761,c12c(cccc1)[C@@H](N=C2)[C@H](N)C(=O)O,168.407,-1.640890894,1.469274536
15767,c12c(cccc1)[C@H](C=N2)[C@@H](N)C(=O)O,168.407,-1.781527672,1.80887201
15773,c12c(cccc1)[nH]c(c2)[C@@H](N)C(=O)O,168.139,-1.44393559,2.35965632
15787,c12c(cccc1)c(c[nH]2)[C@H](N)C(=O)O,168.139,-1.37293666,2.353662418
15791,c12c(cccc1)N=C(C2)[C@@H](N)C(=O)O,168.382,-1.064012927,1.232397442
15797,c12c(cccc1)C(=NC2)[C@@H](N)C(=O)O,168.382,-1.679180386,1.470680787
15803,c12c(cc(cc1)[C@@H](N)C(=O)O)[nH]cc2,168.139,-1.371040412,2.339707989
15809,c12c(ccc(c1)[C@@H](N)C(=O)O)[nH]cc2,168.139,-1.371023024,2.339006267
15817,c12c([nH]cc2)c(ccc1)[C@@H](N)C(=O)O,168.139,-1.372332776,2.358118828
15823,c12c(cc[nH]2)c(ccc1)[C@@H](N)C(=O)O,168.139,-1.372573488,2.352389986
15859,c12c(cc(cc1)[C@@H](N)C(=O)O)CN=C2,168.382,-1.903589167,1.646841219
15877,c12c(ccc(c1)[C@H](N)C(=O)O)CN=C2,168.382,-1.904781808,1.645188645
15881,c12c(CN=C2)c(ccc1)[C@H](N)C(=O)O,168.382,-1.807433875,1.640044386
15887,c12c(cc(cc1)[C@H](N)C(=O)O)N=CC2,168.382,-1.816045484,1.677240748
15889,c12c(ccc(c1)[C@H](N)C(=O)O)N=CC2,168.382,-1.816701737,1.68248556
15901,c12c(C=NC2)c(ccc1)[C@@H](N)C(=O)O,168.382,-1.804758114,1.624243242
15907,c12c(N=CC2)c(ccc1)[C@@H](N)C(=O)O,168.382,-1.80942766,1.623485821
15913,c12c(CC=N2)c(ccc1)[C@@H](N)C(=O)O,168.382,-1.815895724,1.678570254
15919,c1(ccc(cc1)[C@@H](N)C(=O)O)NC,168.125,-2.005864301,2.357173501
15923,c1(cccc(c1)[C@H](N)C(=O)O)NC,168.125,-2.005608391,2.331305829
15937,c1(ccccc1[C@@H](N)C(=O)O)NC,168.125,-1.994430296,1.390767834
15959,c1(ccc(cc1)[C@H](N)C(=O)O)CN,167.252,-2.582406138,2.233035902
15971,c1(cccc(c1)[C@@H](N)C(=O)O)CN,167.252,-2.579422648,2.227412693
15973,c1(ccccc1[C@@H](N)C(=O)O)CN,167.252,-2.575862176,2.214941839
15991,c1(c(cc(cc1)[C@@H](N)C(=O)O)N)C,167.011,-1.788861711,2.304770933
16001,c1(c(ccc(c1)[C@H](N)C(=O)O)N)C,167.011,-1.790119054,2.342568859
16007,c1(c(N)c(ccc1)[C@@H](N)C(=O)O)C,167.011,-1.780940276,1.41661154
16033,c1(c(C)c(ccc1)[C@H](N)C(=O)O)N,167.011,-1.788853609,2.323370654
16057,c1(cc(cc(c1)[C@H](N)C(=O)O)N)C,167.011,-1.796082043,1.448136067
16061,c1(cc(N)c(cc1)[C@H](N)C(=O)O)C,167.011,-1.781934872,1.429954666
16063,c1(ccc(N)c(c1)[C@H](N)C(=O)O)C,167.011,-1.782708051,1.431640031
16067,c1(cc(C)c(cc1)[C@H](N)C(=O)O)N,167.011,-1.793326369,2.357310541
16069,c1(ccc(C)c(c1)[C@@H](N)C(=O)O)N,167.011,-1.793547631,2.322869796
16073,c1(cccc(N)c1[C@@H](N)C(=O)O)C,167.011,-1.781336349,1.436833962
16087,c1(ccccc1)NC[C@@H](N)C(=O)O,168.365,-1.923336625,1.484728754
16091,c1(ccccc1)[C@@H](N)[C@H](N)C(=O)O,167.277,-2.251940673,2.062064203
16097,c1(c(cccc1)C[C@@H](N)C(=O)O)N,167.252,-2.01585285,1.537249072
16103,c1(cc(ccc1)C[C@@H](N)C(=O)O)N,167.252,-2.021071674,1.537654793
16111,c1(ccc(cc1)C[C@@H](N)C(=O)O)N,167.252,-2.02125728,1.536462229
16127,c1(ccc(cc1)[C@@H](N)C(=O)O)N,150.45,-2.310915216,1.248304587
16139,c1(cccc(c1)[C@@H](N)C(=O)O)N,150.45,-2.309533417,1.251000832
16141,c1(ccccc1[C@H](N)C(=O)O)N,150.45,-2.296916945,1.230724296
16183,c1(ccc(cc1)[C@H](N)C(=O)O)CO,163.981,-2.239571476,2.000438113
16187,c1(cccc(c1)[C@H](N)C(=O)O)CO,163.981,-2.239486958,2.001297571
16189,c1(ccccc1[C@@H](N)C(=O)O)CO,163.981,-2.237175922,2.002997303
16193,c1(c(cc(cc1)[C@@H](N)C(=O)O)O)C,163.74,-1.261179716,1.914386283
16217,c1(c(ccc(c1)[C@@H](N)C(=O)O)O)C,163.74,-1.262814653,1.912154271
16223,c1(c(O)c(ccc1)[C@@H](N)C(=O)O)C,163.74,-1.263771741,1.926594247
16229,c1(c(C)c(ccc1)[C@@H](N)C(=O)O)O,163.74,-1.260979736,1.920588622
16231,c1(cc(cc(c1)[C@H](N)C(=O)O)O)C,163.74,-1.261239504,1.903140911
16249,c1(cc(O)c(cc1)[C@H](N)C(=O)O)C,163.74,-1.263833403,1.914687357
16253,c1(ccc(O)c(c1)[C@H](N)C(=O)O)C,163.74,-1.263769411,1.90540653
16267,c1(cc(C)c(cc1)[C@@H](N)C(=O)O)O,163.74,-1.26274192,1.90635859
16273,c1(ccc(C)c(c1)[C@@H](N)C(=O)O)O,163.74,-1.261046249,1.899171905
16301,c1(cccc(O)c1[C@@H](N)C(=O)O)C,163.74,-1.263803749,1.921298515
16319,c1(ccc(cc1)[C@@H](N)C(=O)O)OC,164.707,-1.63036729,1.846961662
16333,c1(cccc(c1)[C@H](N)C(=O)O)OC,164.707,-1.630183669,1.849777535
16339,c1(ccccc1[C@H](N)C(=O)O)OC,164.707,-1.62778644,1.861885656
16349,c1(ccccc1)[C@H](O)[C@H](N)C(=O)O,164.007,-2.103206092,2.16060959
16361,c1(c(cccc1)C[C@H](N)C(=O)O)O,163.981,-1.488334321,2.00577371
16363,c1(cc(ccc1)C[C@H](N)C(=O)O)O,163.981,-1.488599206,2.002030222
16369,c1(ccccc1)OC[C@@H](N)C(=O)O,164.948,-1.553329526,2.016678782
16381,c1(ccc(cc1)[C@@H](N)C(=O)O)C=O,158.145,-1.760370352,1.627931811
16411,c1(cccc(c1)[C@@H](N)C(=O)O)C=O,158.145,-1.760232754,1.630946181
16417,c1(ccccc1[C@@H](N)C(=O)O)C=O,158.145,-1.75835087,1.640506752
16421,c1(ccccc1)C(=O)[C@@H](N)C(=O)O,158.145,-1.635364912,1.682947532
16427,c1(ccc(cc1)[C@@H](N)C(=O)O)O,147.179,-1.776510855,1.739817834
16433,c1(cccc(c1)[C@H](N)C(=O)O)O,147.179,-1.775358698,1.742563323
16447,c1(ccccc1[C@H](N)C(=O)O)O,147.179,-1.777324316,1.754921096
16451,C(=O)([C@H](CC)NC)O,118.79,-2.095005991,2.267685845
16453,C(=O)(CNCCC)O,119.005,-2.306945301,2.304328519
16477,C(=O)([C@@H](C=C)NC)O,113.158,-2.242534247,2.090701629
16481,C(=O)(CNCC=C)O,113.373,-2.454274103,2.194169863
16487,C(=O)([C@@H]1C=CCN1)O,102.243,-2.618722657,1.762397892
16493,C(=O)([C@@H]1CC=CN1)O,102.243,-2.556585996,1.661605433
16519,C(=O)(CNC)O,85.401,-3.186260954,2.056675239
