ID,SMILES,mib_vol,LogP_Jchem,pKa_uncap,Type
10567,c1(c(cccc1C[C@H](N)C(=O)O)C=N)C,194.822,-1.420836236,2.17892249,Computational
10589,c1(c(cccc1)NC)/C=C/[C@@H](N)C(=O)O,195.541,-1.400586651,1.663313648,Computational
10597,c1(cc(ccc1)NC)/C=C/[C@H](N)C(=O)O,195.541,-1.39450819,2.475446837,Computational
10601,c1(ccc(cc1)NC)/C=C\[C@@H](N)C(=O)O,195.541,-1.396073256,2.211166575,Computational
10607,c1(c(cccc1N)C)/C=C/[C@H](N)C(=O)O,194.428,-1.18546672,1.704321635,Computational
10613,c1(c(cccc1N)/C=C/[C@H](N)C(=O)O)C,194.428,-1.181560431,2.477329275,Computational
10627,c1(c(cccc1C)/C=C/[C@@H](N)C(=O)O)N,194.428,-1.182828855,1.719686265,Computational
10631,c1(c(ccc(c1)N)C)/C=C/[C@H](N)C(=O)O,194.428,-1.182881577,2.473268503,Computational
10639,c1(c(cc(cc1)N)C)/C=C/[C@H](N)C(=O)O,194.428,-1.188067202,1.672072137,Computational
10651,c1(c(ccc(c1)C)N)/C=C/[C@H](N)C(=O)O,194.428,-1.187150055,1.698564642,Computational
10657,c1(c(cc(cc1)C)N)/C=C/[C@@H](N)C(=O)O,194.428,-1.185168462,1.697732041,Computational
10663,c1(c(ccc(c1)/C=C/[C@H](N)C(=O)O)N)C,194.428,-1.181608712,2.446207681,Computational
10667,c1(c(cc(cc1)/C=C\[C@@H](N)C(=O)O)N)C,194.428,-1.181545002,2.46952942,Computational
10687,c1(cc(cc(c1)N)C)/C=C/[C@H](N)C(=O)O,194.428,-1.18902656,1.677056365,Computational
10691,c1(c(cccc1)N)/C(=C\[C@@H](N)C(=O)O)/C,194.428,-1.397773943,1.652613522,Computational
10709,c1(/C(=C\[C@H](N)C(=O)O)/C)cc(ccc1)N,194.428,-1.399898642,1.626769681,Computational
10711,c1(/C(=C\[C@@H](N)C(=O)O)/C)ccc(cc1)N,194.428,-1.399461815,1.619491999,Computational
10723,c1(c(cccc1)N)/C=C(/C)\[C@@H](N)C(=O)O,194.428,-1.453751518,1.664620654,Computational
10729,c1(c(cccc1)/C(=C/C)/[C@@H](N)C(=O)O)N,194.428,-1.397010227,1.637898904,Computational
10733,c1(cc(ccc1)C)/C=C(/N)\[C@@H](N)C(=O)O,194.428,-1.648370811,2.104705974,Computational
10739,c1(cc(ccc1)N)/C=C(/C)\[C@@H](N)C(=O)O,194.428,-1.455987283,1.638680124,Computational
10753,c1(ccc(cc1)N)/C=C(\C)/[C@@H](N)C(=O)O,194.428,-1.455409848,1.631382229,Computational
10771,c1(cc(ccc1)/C(=C\C)/[C@@H](N)C(=O)O)N,194.428,-1.39897042,1.610907017,Computational
10781,c1(ccc(cc1)/C(=C\C)/[C@H](N)C(=O)O)N,194.428,-1.398209949,1.602451804,Computational
10789,c1(c(cccc1)C(=C)[C@@H](N)C(=O)O)NC,195.856,-1.484108149,1.641738147,Computational
10799,c1(cc(ccc1)C(=C)[C@@H](N)C(=O)O)NC,195.856,-1.481813744,2.431631658,Computational
10831,c1(ccc(cc1)C(=C)[C@@H](N)C(=O)O)NC,195.856,-1.481650756,2.387442577,Computational
10837,c1(c(cccc1C(=C)[C@H](N)C(=O)O)N)C,194.742,-1.268620308,2.425385199,Computational
10847,c1(c(cccc1C(=C)[C@@H](N)C(=O)O)C)N,194.742,-1.269498132,1.696210977,Computational
10853,c1(c(cccc1N)C)C(=C)[C@H](N)C(=O)O,194.742,-1.270850963,1.682911699,Computational
10859,c1(c(ccc(c1)C(=C)[C@H](N)C(=O)O)N)C,194.742,-1.27033196,1.661698154,Computational
10861,c1(c(cc(cc1)C(=C)[C@H](N)C(=O)O)N)C,194.742,-1.270707665,1.664725005,Computational
10867,c1(c(ccc(c1)N)C(=C)[C@H](N)C(=O)O)C,194.742,-1.272940607,1.64813601,Computational
10883,c1(c(cc(cc1)N)C(=C)[C@H](N)C(=O)O)C,194.742,-1.269994944,2.423394619,Computational
10889,c1(c(ccc(c1)C)C(=C)[C@H](N)C(=O)O)N,194.742,-1.270684728,1.67560066,Computational
10891,c1(c(cc(cc1)C)C(=C)[C@@H](N)C(=O)O)N,194.742,-1.271814138,1.676878048,Computational
10903,c1(cc(cc(c1)C(=C)[C@H](N)C(=O)O)N)C,194.742,-1.274004132,1.653636166,Computational
10909,c1(c(cc(cc1)[C@H](N)C(=O)O)N)/C=C/C,194.428,-1.184017352,1.567116275,Computational
10937,c1(c(ccc(c1)[C@@H](N)C(=O)O)N)/C=C\C,194.428,-1.184596572,1.566994802,Computational
10939,c1(c(N)c(ccc1)[C@H](N)C(=O)O)/C=C/C,194.428,-1.170456004,1.485492942,Computational
10949,c1(c(/C=C/C)c(ccc1)[C@H](N)C(=O)O)N,194.428,-1.184746555,1.576852826,Computational
10957,c1(cc(cc(c1)[C@@H](N)C(=O)O)N)/C=C/C,194.428,-1.184636994,1.544136557,Computational
10973,c1(cc(N)c(cc1)[C@@H](N)C(=O)O)/C=C/C,194.428,-1.171092472,1.487156091,Computational
10979,c1(ccc(N)c(c1)[C@@H](N)C(=O)O)/C=C/C,194.428,-1.170877418,1.484332843,Computational
10987,c1(cc(/C=C\C)c(cc1)[C@@H](N)C(=O)O)N,194.428,-1.185823697,1.549753344,Computational
10993,c1(ccc(/C=C/C)c(c1)[C@@H](N)C(=O)O)N,194.428,-1.185496227,1.545233108,Computational
11003,c1(cccc(N)c1[C@H](N)C(=O)O)/C=C/C,194.428,-1.1693343,1.498438952,Computational
11027,c1(c(cc(cc1)[C@H](N)C(=O)O)NC)C=C,195.856,-1.271047619,1.571755447,Computational
11047,c1(c(ccc(c1)[C@@H](N)C(=O)O)NC)C=C,195.856,-1.268984618,2.369848408,Computational
11057,c1(c(NC)c(ccc1)[C@@H](N)C(=O)O)C=C,195.856,-1.256061076,1.539880011,Computational
11059,c1(c(C=C)c(ccc1)[C@H](N)C(=O)O)NC,195.856,-1.27200544,1.581096936,Computational
11069,c1(cc(cc(c1)[C@H](N)C(=O)O)NC)C=C,195.856,-1.267035183,2.337477643,Computational
11071,c1(cc(NC)c(cc1)[C@H](N)C(=O)O)C=C,195.856,-1.256604375,1.516783637,Computational
11083,c1(ccc(NC)c(c1)[C@@H](N)C(=O)O)C=C,195.856,-1.256843383,1.522320034,Computational
11087,c1(cc(C=C)c(cc1)[C@@H](N)C(=O)O)NC,195.856,-1.269196638,2.374314192,Computational
11093,c1(ccc(C=C)c(c1)[C@H](N)C(=O)O)NC,195.856,-1.269483474,2.345296416,Computational
11113,c1(cccc(NC)c1[C@H](N)C(=O)O)C=C,195.856,-1.254869734,1.526262476,Computational
11117,c1(c(ccc(c1)[C@H](N)C(=O)O)C)C(=C)N,194.742,-1.637707926,2.31714302,Computational
11119,c1(c(cc(cc1)[C@H](N)C(=O)O)N)C(=C)C,194.742,-1.271275773,1.559439943,Computational
11131,c1(c(ccc(c1)[C@H](N)C(=O)O)N)C(=C)C,194.742,-1.271822965,1.55952048,Computational
11149,c1(c(N)c(ccc1)[C@H](N)C(=O)O)C(=C)C,194.742,-1.257781623,1.471927591,Computational
11159,c1(c(cccc1[C@@H](N)C(=O)O)N)C(=C)C,194.742,-1.272055336,1.569388676,Computational
11161,c1(C(=C)C)cc(cc(c1)[C@H](N)C(=O)O)N,194.742,-1.27190426,1.536739997,Computational
11171,c1(C(=C)C)cc(N)c(cc1)[C@@H](N)C(=O)O,194.742,-1.258444093,1.476690443,Computational
11173,c1(C(=C)C)ccc(N)c(c1)[C@H](N)C(=O)O,194.742,-1.258213421,1.475343087,Computational
11177,c1(C(=C)C)cc(ccc1[C@@H](N)C(=O)O)N,194.742,-1.273079425,1.542509526,Computational
11197,c1(C(=C)C)ccc(cc1[C@H](N)C(=O)O)N,194.742,-1.2728257,1.538013358,Computational
11213,c1(C(=C)C)cccc(N)c1[C@H](N)C(=O)O,194.742,-1.256613646,1.488223478,Computational
11239,c1(c(cc(cc1N)[C@@H](N)C(=O)O)C)C=C,194.742,-1.057157015,1.610451995,Computational
11243,c1(c(ccc(c1N)[C@@H](N)C(=O)O)C)C=C,194.742,-1.043636382,1.55874189,Computational
11251,c1(c(ccc(c1C)[C@H](N)C(=O)O)N)C=C,194.742,-1.058306529,1.614723669,Computational
11257,c1(c(cc(cc1N)[C@@H](N)C(=O)O)C=C)C,194.742,-1.056870443,1.601773419,Computational
11261,c1(c(ccc(c1N)[C@@H](N)C(=O)O)C=C)C,194.742,-1.043864656,1.518487139,Computational
11273,c1(c(ccc(c1C=C)[C@H](N)C(=O)O)N)C,194.742,-1.05226588,2.361764306,Computational
11279,c1(c(cc(cc1C)[C@@H](N)C(=O)O)C=C)N,194.742,-1.056846168,1.62402366,Computational
11287,c1(c(ccc(c1C)[C@@H](N)C(=O)O)C=C)N,194.742,-1.056617383,1.629045829,Computational
11299,c1(c(ccc(c1C=C)[C@@H](N)C(=O)O)C)N,194.742,-1.056970005,1.632892142,Computational
11311,c1(c(cc(c(c1)N)[C@@H](N)C(=O)O)C)C=C,194.742,-1.044969371,1.560063371,Computational
11317,c1(c(cc(N)c(c1)[C@H](N)C(=O)O)C)C=C,194.742,-1.044174367,1.547958298,Computational
11321,c1(c(cc(c(c1)C)[C@H](N)C(=O)O)N)C=C,194.742,-1.058181738,1.610801866,Computational
11329,c1(c(cc(C)c(c1)[C@H](N)C(=O)O)N)C=C,194.742,-1.058218275,1.608320152,Computational
11351,c1(c(C)c(cc(c1)N)[C@H](N)C(=O)O)C=C,194.742,-1.056286221,2.333477873,Computational
11353,c1(c(C)c(c(cc1)N)[C@@H](N)C(=O)O)C=C,194.742,-1.043545589,1.554244531,Computational
11369,c1(c(N)c(cc(c1)C)[C@H](N)C(=O)O)C=C,194.742,-1.04409664,1.571028985,Computational
11383,c1(c(N)c(c(cc1)C)[C@H](N)C(=O)O)C=C,194.742,-1.043017913,1.555178069,Computational
11393,c1(c(cc(c(c1)C=C)[C@@H](N)C(=O)O)N)C,194.742,-1.051383532,2.320290795,Computational
11399,c1(c(cc(C=C)c(c1)[C@@H](N)C(=O)O)N)C,194.742,-1.051961791,2.353815077,Computational
11411,c1(c(C=C)c(cc(c1)N)[C@@H](N)C(=O)O)C,194.742,-1.058837859,1.588777081,Computational
11423,c1(c(C=C)c(c(cc1)N)[C@@H](N)C(=O)O)C,194.742,-1.043234775,1.569823307,Computational
11437,c1(c(N)c(cc(c1)C=C)[C@@H](N)C(=O)O)C,194.742,-1.043662999,1.514677688,Computational
11443,c1(c(N)c(c(cc1)C=C)[C@H](N)C(=O)O)C,194.742,-1.042109372,1.515077608,Computational
11447,c1(c(C=C)c(cc(c1)C)[C@@H](N)C(=O)O)N,194.742,-1.05780898,1.613320875,Computational
11467,c1(c(C=C)c(c(cc1)C)[C@@H](N)C(=O)O)N,194.742,-1.058973327,1.620421759,Computational
11471,c1(c(C)c(cc(c1)C=C)[C@@H](N)C(=O)O)N,194.742,-1.057103322,1.600825298,Computational
11483,c1(c(C)c(c(cc1)C=C)[C@@H](N)C(=O)O)N,194.742,-1.05132187,2.338296394,Computational
11489,c1(cc(C)c(c(c1)N)[C@H](N)C(=O)O)C=C,194.742,-1.043818741,1.556265789,Computational
11491,c1(cc(C=C)c(c(c1)N)[C@@H](N)C(=O)O)C,194.742,-1.042644386,1.560115592,Computational
11497,c1(cc(C=C)c(c(c1)C)[C@@H](N)C(=O)O)N,194.742,-1.059923212,1.596528357,Computational
11503,c1(ccccc1[C@H](N)C(=O)O)N(C=C)C,196.237,-0.850020165,2.484006915,Computational
11519,c12c(cc(cc1)[C@H](N)C(=O)O)NC[C@H]2C,190.912,-1.598883067,2.287775207,Computational
11527,c12c(ccc(c1)[C@H](N)C(=O)O)NC[C@H]2C,190.912,-1.601154431,2.317645077,Computational
11549,c12c(NC[C@H]2C)c(ccc1)[C@@H](N)C(=O)O,190.912,-1.588916912,2.058826707,Computational
11551,c12c([C@H](CN2)C)c(ccc1)[C@H](N)C(=O)O,190.912,-1.598906685,2.302971197,Computational
11579,c12c(cc(cc1C)[C@H](N)C(=O)O)CNC2,190.886,-2.062207655,2.169941397,Computational
11587,c12c(ccc(c1C)[C@@H](N)C(=O)O)CNC2,190.886,-2.067033612,2.176439035,Computational
11593,c12c(cc(cc1NCC2)[C@H](N)C(=O)O)C,190.886,-1.451898392,2.33489637,Computational
11597,c12c(ccc(c1CNC2)[C@@H](N)C(=O)O)C,190.886,-2.069721718,2.166957113,Computational
11617,c12c(ccc(c1NCC2)[C@H](N)C(=O)O)C,190.886,-1.440240368,2.144956717,Computational
11621,c12c(ccc(c1C)[C@H](N)C(=O)O)NCC2,190.886,-1.452346988,2.370223527,Computational
11633,c12c(cc(cc1C)[C@@H](N)C(=O)O)CCN2,190.886,-1.451842511,2.363688864,Computational
11657,c12c(ccc(c1C)[C@H](N)C(=O)O)CCN2,190.886,-1.450989017,2.345320478,Computational
11677,c12c(ccc(c1CCN2)[C@@H](N)C(=O)O)C,190.886,-1.450842395,2.345658235,Computational
11681,c12c(cc(c(c1)C)[C@@H](N)C(=O)O)CNC2,190.886,-2.067497523,2.172242871,Computational
11689,c12c(cc(c(c1)C)[C@H](N)C(=O)O)NCC2,190.886,-1.45316137,2.339227926,Computational
11699,c12c(cc(C)c(c1)[C@H](N)C(=O)O)NCC2,190.886,-1.452350543,2.366707552,Computational
11701,c12c(CNC2)c(cc(c1)C)[C@H](N)C(=O)O,190.886,-2.071133844,2.163291148,Computational
11717,c12c(CNC2)c(c(cc1)C)[C@H](N)C(=O)O,190.886,-2.075877096,2.169915783,Computational
11719,c12c(NCC2)c(cc(c1)C)[C@@H](N)C(=O)O,190.886,-1.440740036,2.197246936,Computational
11731,c12c(NCC2)c(c(cc1)C)[C@H](N)C(=O)O,190.886,-1.439725397,2.145761481,Computational
11743,c12c(CCN2)c(cc(c1)C)[C@H](N)C(=O)O,190.886,-1.452174835,2.346030547,Computational
11777,c12c(CCN2)c(c(cc1)C)[C@H](N)C(=O)O,190.886,-1.453480323,2.354136807,Computational
11779,c12c(cc(cc1)[C@@H](N)C(=O)O)CN(C2)C,191.268,-1.916848387,2.12477703,Computational
11783,c12c(cc(cc1)[C@H](N)C(=O)O)N(CC2)C,191.268,-1.325486,2.24107083,Computational
11789,c12c(ccc(c1)[C@@H](N)C(=O)O)N(CC2)C,191.268,-1.32660935,2.273859887,Computational
11801,c12c(CN(C2)C)c(ccc1)[C@H](N)C(=O)O,191.268,-1.9229292,2.011810343,Computational
11807,c12c(N(CC2)C)c(ccc1)[C@@H](N)C(=O)O,191.268,-1.318445745,1.952748718,Computational
11813,c12c(CCN2C)c(ccc1)[C@@H](N)C(=O)O,191.268,-1.325398462,2.257418988,Computational
11821,c1(ccccc1)/C=C\[C@H](N)[C@@H](N)C(=O)O,194.694,-1.636878744,2.141792312,Computational
11827,c1(c(cccc1)N)/C=C/C[C@H](N)C(=O)O,194.668,-1.407770979,1.730386261,Computational
11831,c1(cc(ccc1)N)/C=C/C[C@@H](N)C(=O)O,194.668,-1.409873502,1.704219017,Computational
11833,c1(cc(ccc1)C[C@H](N)C(=O)O)/C=C/N,194.668,-1.693872884,2.443499635,Computational
11839,c1(ccc(cc1)N)/C=C/C[C@@H](N)C(=O)O,194.668,-1.410538183,1.467183558,Computational
11863,c1(ccccc1)N[C@@H](C=C)[C@@H](N)C(=O)O,196.122,-1.131048631,1.470983045,Computational
11867,c1(c(cccc1)NC[C@@H](N)C(=O)O)C=C,196.097,-1.185936542,1.597545718,Computational
11887,c1(cc(ccc1)NC[C@H](N)C(=O)O)C=C,196.097,-1.186071786,1.583668426,Computational
11897,c1(ccc(cc1)NC[C@H](N)C(=O)O)C=C,196.097,-1.186937119,1.458335967,Computational
11903,c1(C(=C)[C@H](N)[C@H](N)C(=O)O)ccccc1,195.009,-1.731479656,2.120661072,Computational
11909,c1(c(cccc1)[C@@H](N)[C@@H](N)C(=O)O)C=C,195.009,-1.518238784,2.077866558,Computational
11923,c1(c(cccc1)[C@@H](C=C)[C@H](N)C(=O)O)N,195.009,-1.509767608,1.703950567,Computational
11927,c1(cc(ccc1)[C@H](N)[C@H](N)C(=O)O)C=C,195.009,-1.516039506,2.072551262,Computational
11933,c1(ccc(cc1)[C@H](N)[C@H](N)C(=O)O)C=C,195.009,-1.515352957,2.07146323,Computational
11939,c1(cc(ccc1)[C@@H](C=C)[C@@H](N)C(=O)O)N,195.009,-1.513614549,1.706913137,Computational
11941,c1(ccc(cc1)[C@H](C=C)[C@@H](N)C(=O)O)N,195.009,-1.513987228,1.705928178,Computational
11953,c1(c(cccc1)N)C(=C)C[C@H](N)C(=O)O,194.983,-1.494654302,1.719687273,Computational
11959,c1(C(=C)C[C@H](N)C(=O)O)cc(ccc1)N,194.983,-1.496635666,1.693664871,Computational
11969,c1(C(=C)C[C@H](N)C(=O)O)ccc(cc1)N,194.983,-1.496593969,1.686511401,Computational
11971,c1(c(cccc1C[C@@H](N)C(=O)O)N)C=C,194.983,-1.280430182,1.701789001,Computational
11981,c1(c(cccc1C[C@@H](N)C(=O)O)C=C)N,194.983,-1.278278442,1.692860727,Computational
11987,c1(c(cccc1N)C=C)C[C@H](N)C(=O)O,194.983,-1.278588656,1.673038623,Computational
12007,c1(c(ccc(c1)C[C@@H](N)C(=O)O)N)C=C,194.983,-1.280277945,1.697775987,Computational
12011,c1(c(cc(cc1)C[C@H](N)C(=O)O)N)C=C,194.983,-1.280255019,1.697781478,Computational
12037,c1(c(ccc(c1)N)C[C@@H](N)C(=O)O)C=C,194.983,-1.281700502,1.674768364,Computational
12041,c1(c(cc(cc1)N)C[C@@H](N)C(=O)O)C=C,194.983,-1.281876875,1.668983536,Computational
12043,c1(c(ccc(c1)C=C)C[C@H](N)C(=O)O)N,194.983,-1.278545697,1.669067008,Computational
12049,c1(c(cc(cc1)C=C)C[C@@H](N)C(=O)O)N,194.983,-1.278603777,1.663267851,Computational
12071,c1(cc(cc(c1)C[C@@H](N)C(=O)O)N)C=C,194.983,-1.281518024,1.672990328,Computational
12073,c1(ccccc1)[C@](C=C)(N)[C@@H](N)C(=O)O,194.685,-1.606075348,2.119110178,Computational
12097,c1(ccccc1)N(C=C)C[C@@H](N)C(=O)O,196.478,-0.782017759,2.579312063,Computational
12101,c12c(cccc1)CN[C@H]2C[C@@H](N)C(=O)O,191.153,-2.088882432,2.287529313,Computational
12107,c12c(cccc1)NC[C@H]2C[C@H](N)C(=O)O,191.153,-1.82187307,2.429167514,Computational
12109,c12c(cccc1)N[C@H](C2)C[C@@H](N)C(=O)O,191.153,-1.765536956,2.427272754,Computational
12113,c12c(cccc1C[C@H](N)C(=O)O)CNC2,191.127,-2.166268564,2.287482466,Computational
12119,c12c(cccc1C[C@@H](N)C(=O)O)NCC2,191.127,-1.674248292,2.474902096,Computational
12143,c12c(cccc1C[C@H](N)C(=O)O)CCN2,191.127,-1.673221799,2.452878361,Computational
12149,c12c(ccc(c1)C[C@@H](N)C(=O)O)CNC2,191.127,-2.164497545,2.286987961,Computational
12157,c12c(ccc(c1)C[C@H](N)C(=O)O)NCC2,191.127,-1.67419533,2.473303958,Computational
12161,c12c(cc(cc1)C[C@@H](N)C(=O)O)NCC2,191.127,-1.674199418,2.471584649,Computational
12163,c12c(cccc1)C[C@H]([C@H]2N)[C@H](N)C(=O)O,190.065,-2.193869504,2.328737565,Computational
12197,c12c(cccc1)[C@@H](C[C@@H]2N)[C@H](N)C(=O)O,190.065,-2.521255533,2.342123312,Computational
12203,c12c(cccc1)[C@H]([C@@H](C2)N)[C@@H](N)C(=O)O,190.065,-2.314276745,2.389454641,Computational
12211,c12c(cccc1N)C[C@@H](C2)[C@@H](N)C(=O)O,190.039,-1.600948071,1.598331087,Computational
12227,c12c(cccc1[C@@H](CC2)[C@H](N)C(=O)O)N,190.039,-1.60019409,2.444898832,Computational
12239,c12c(cccc1N)CC[C@@H]2[C@@H](N)C(=O)O,190.039,-1.601160815,1.648763337,Computational
12241,c12c(ccc(c1)N)C[C@@H](C2)[C@@H](N)C(=O)O,190.039,-1.604633163,1.601407035,Computational
12251,c12c(ccc(c1)N)[C@@H](CC2)[C@H](N)C(=O)O,190.039,-1.600818333,2.453960975,Computational
12253,c12c(cc(cc1)N)[C@H](CC2)[C@@H](N)C(=O)O,190.039,-1.601184096,2.443080365,Computational
12263,c12c(cccc1)C[C@](C2)(N)[C@@H](N)C(=O)O,189.715,-1.98997315,2.03570312,Computational
12269,c12c(cccc1)[C@@](CC2)(N)[C@@H](N)C(=O)O,189.715,-1.837357453,2.048978349,Computational
12277,c12c(cccc1)CN(C2)C[C@@H](N)C(=O)O,191.509,-1.72389065,1.637679481,Computational
12281,c12c(cccc1)N(CC2)C[C@@H](N)C(=O)O,191.509,-1.24708334,2.590296374,Computational
12289,c1(ccccc1)NC/C=C/[C@H](N)C(=O)O,195.782,-1.406142982,1.616676901,Computational
12301,c1(ccccc1)NCC(=C)[C@H](N)C(=O)O,196.097,-1.544852973,1.694284302,Computational
12323,c1(ccccc1)[C@H](/C=C/[C@@H](N)C(=O)O)N,194.694,-1.970209983,2.424613658,Computational
12329,c1(c(cccc1)CN)/C=C/[C@@H](N)C(=O)O,194.668,-2.019605255,2.369469016,Computational
12343,c1(c(cccc1)N)C/C=C/[C@@H](N)C(=O)O,194.668,-1.334005206,1.652541498,Computational
12347,c1(cc(ccc1)CN)/C=C/[C@@H](N)C(=O)O,194.668,-2.017917211,2.364961848,Computational
12373,c1(ccc(cc1)CN)/C=C/[C@H](N)C(=O)O,194.668,-2.018135205,2.204513835,Computational
12377,c1(cc(ccc1)N)C/C=C/[C@H](N)C(=O)O,194.668,-1.33817541,1.655197819,Computational
12379,c1(ccc(cc1)N)C/C=C/[C@H](N)C(=O)O,194.668,-1.340473762,1.425020888,Computational
12391,c1(ccccc1)[C@H](N)C(=C)[C@H](N)C(=O)O,195.009,-1.926996318,2.397344007,Computational
12401,c1(ccccc1)/C=C(/CN)\[C@H](N)C(=O)O,194.668,-2.117749335,2.397143376,Computational
12409,c1(ccccc1)/C(=C\CN)/[C@@H](N)C(=O)O,194.668,-2.214609846,2.396203124,Computational
12413,c1(c(cccc1)N)CC(=C)[C@H](N)C(=O)O,194.983,-1.477120783,1.65595657,Computational
12421,c1(c(cccc1)C(=C)[C@H](N)C(=O)O)CN,194.983,-2.095132495,2.337861955,Computational
12433,c1(cc(ccc1)N)CC(=C)[C@H](N)C(=O)O,194.983,-1.481311077,1.658668112,Computational
12437,c1(cc(ccc1)C(=C)[C@H](N)C(=O)O)CN,194.983,-2.093643332,2.33331314,Computational
12451,c1(ccc(cc1)N)CC(=C)[C@H](N)C(=O)O,194.983,-1.48206277,1.658766788,Computational
12457,c1(ccc(cc1)C(=C)[C@H](N)C(=O)O)CN,194.983,-2.094610999,2.333901405,Computational
12473,c1(/C(=C/[C@@H](N)C(=O)O)/CN)ccccc1,194.668,-2.232379561,2.405253677,Computational
12479,c1(ccc(cc1)[C@@H](N)C(=O)O)NCC=C,196.097,-1.275323135,2.261407871,Computational
12487,c1(cccc(c1)[C@@H](N)C(=O)O)NCC=C,196.097,-1.276353962,1.594671198,Computational
12491,c1(ccccc1[C@H](N)C(=O)O)NCC=C,196.097,-1.260466522,1.559494198,Computational
12497,c1(ccc(cc1)[C@@H](N)C(=O)O)[C@@H](C=C)N,195.009,-1.844179406,2.306624634,Computational
12503,c1(cccc(c1)[C@@H](N)C(=O)O)[C@H](C=C)N,195.009,-1.844866814,2.30140656,Computational
12511,c1(ccccc1[C@@H](N)C(=O)O)[C@H](C=C)N,195.009,-1.85045082,2.289665834,Computational
12517,c1(C(=C)CN)ccc(cc1)[C@@H](N)C(=O)O,194.983,-2.075573114,2.300711231,Computational
12527,c1(C(=C)CN)cccc(c1)[C@H](N)C(=O)O,194.983,-2.073479259,2.300890907,Computational
12539,c1(C(=C)CN)ccccc1[C@H](N)C(=O)O,194.983,-2.068478432,2.303405866,Computational
12541,c1(c(cc(cc1)[C@@H](N)C(=O)O)CN)C=C,194.983,-1.857382386,2.255177918,Computational
12547,c1(c(ccc(c1)[C@@H](N)C(=O)O)CN)C=C,194.983,-1.858003298,2.262376892,Computational
12553,c1(c(CN)c(ccc1)[C@@H](N)C(=O)O)C=C,194.983,-1.855784231,2.244614558,Computational
12569,c1(c(cc(cc1)[C@H](N)C(=O)O)N)CC=C,194.983,-1.205140977,1.547480557,Computational
12577,c1(c(ccc(c1)[C@@H](N)C(=O)O)N)CC=C,194.983,-1.207383001,1.548773349,Computational
12583,c1(c(C=C)c(ccc1)[C@@H](N)C(=O)O)CN,194.983,-1.852434204,2.265852666,Computational
12589,c1(c(N)c(ccc1)[C@@H](N)C(=O)O)CC=C,194.983,-1.194511576,1.353374796,Computational
12601,c1(c(CC=C)c(ccc1)[C@@H](N)C(=O)O)N,194.983,-1.204867983,1.548578085,Computational
12611,c1(cc(cc(c1)[C@@H](N)C(=O)O)CN)C=C,194.983,-1.844875659,2.252761139,Computational
12613,c1(cc(CN)c(cc1)[C@H](N)C(=O)O)C=C,194.983,-1.84363995,2.238698528,Computational
12619,c1(ccc(CN)c(c1)[C@@H](N)C(=O)O)C=C,194.983,-1.838931287,2.23958824,Computational
12637,c1(cc(cc(c1)[C@@H](N)C(=O)O)N)CC=C,194.983,-1.20924632,1.555988727,Computational
12641,c1(cc(C=C)c(cc1)[C@@H](N)C(=O)O)CN,194.983,-1.841620145,2.267482372,Computational
12647,c1(cc(N)c(cc1)[C@@H](N)C(=O)O)CC=C,194.983,-1.195228854,1.500430587,Computational
12653,c1(ccc(C=C)c(c1)[C@@H](N)C(=O)O)CN,194.983,-1.836366201,2.26094416,Computational
12659,c1(ccc(N)c(c1)[C@H](N)C(=O)O)CC=C,194.983,-1.195094907,1.50791302,Computational
12671,c1(cc(CC=C)c(cc1)[C@H](N)C(=O)O)N,194.983,-1.210166148,1.554667416,Computational
12689,c1(ccc(CC=C)c(c1)[C@H](N)C(=O)O)N,194.983,-1.20965414,1.557067015,Computational
12697,c1(cccc(CN)c1[C@@H](N)C(=O)O)C=C,194.983,-1.839291268,2.249790993,Computational
12703,c1(cccc(N)c1[C@@H](N)C(=O)O)CC=C,194.983,-1.194380161,1.501454948,Computational
12713,c1(ccc(cc1)[C@H](N)C(=O)O)/C=C/CN,194.668,-1.950407654,2.15882283,Computational
12721,c1(cccc(c1)[C@@H](N)C(=O)O)/C=C/CN,194.668,-1.947103566,2.320438542,Computational
12739,c1(ccccc1[C@@H](N)C(=O)O)/C=C/CN,194.668,-1.93737764,2.328479909,Computational
12743,c12c(cc(cc1)[C@H](N)C(=O)O)CC[C@@H]2N,190.039,-2.012232787,2.229616632,Computational
12757,c12c(ccc(c1)[C@H](N)C(=O)O)CC[C@H]2N,190.039,-2.006349385,2.22377361,Computational
12763,c12c(CC[C@H]2N)c(ccc1)[C@H](N)C(=O)O,190.039,-2.001624943,2.230545778,Computational
12781,c12c(cc(cc1)[C@H](N)C(=O)O)C[C@H](C2)N,190.039,-2.145689821,2.293823143,Computational
12791,c12c([C@H](CC2)N)c(ccc1)[C@H](N)C(=O)O,190.039,-1.995242177,2.212870508,Computational
12799,c12c(C[C@@H](C2)N)c(ccc1)[C@H](N)C(=O)O,190.039,-2.131698064,2.293257255,Computational
12809,c12c(cc(cc1N)[C@H](N)C(=O)O)CCC2,190.013,-1.295252803,2.277153244,Computational
12821,c12c(ccc(c1N)[C@H](N)C(=O)O)CCC2,190.013,-1.287844629,1.506935158,Computational
12823,c12c(ccc(c1CCC2)[C@H](N)C(=O)O)N,190.013,-1.296472988,2.321187116,Computational
12829,c12c(cc(c(c1)N)[C@H](N)C(=O)O)CCC2,190.013,-1.289373507,1.531225286,Computational
